customer_id,salary_deviation,savings_change_pct,lending_app_count,bill_delay,disc_ratio_change,atm_freq_change,is_delinquent
41,9,0.11012989664362091,6,0,-0.22232250671516374,0.0,1
42,8,0.04851997869554623,2,15,-0.29928663622016344,0.0,1
43,5,0.04181279197729185,5,0,-0.22498703479557017,1.3333333333333335,1
44,0,-0.9557654100783768,4,15,-0.16823248208489197,2.0,1
45,9,1.0712631585049952,3,15,-0.07394759955524433,-0.3333333333333335,1
46,0,-0.9932790269990636,2,15,-0.27172432791677104,4.333333333333334,1
47,4,-0.015137904961653771,0,0,-0.28775429280063525,3.6666666666666665,1
48,4,0.07804900439584539,3,15,-0.02928372637429555,-0.33333333333333326,1
49,7,-0.004023200045946579,0,15,0.0004571997193847377,0.3333333333333335,1
50,4,0.08081307291840409,6,0,-0.20525520587877255,4.0,1
51,8,2.0626702847655043,2,0,-0.3319562769302074,2.0,1
52,8,2.1363293316007383,3,15,-0.05689728617266254,-1.3333333333333335,1
53,5,0.07219662635253404,6,15,-0.32337774207927134,2.3333333333333335,1
54,0,-1.0005773277690042,2,15,-0.2464215315149777,1.0,1
55,0,-0.9909660146474898,2,15,-0.2733035440781444,2.333333333333333,1
56,9,1.065754372369659,4,15,-0.2796534861792582,2.333333333333333,1
57,5,0.08256665754667597,4,15,-0.07495162749545564,1.6666666666666665,1
58,0,-0.9832463347897279,3,15,-0.2862354743873977,6.0,1
59,9,1.1031620911003945,2,15,-0.27693310111846825,3.0,1
60,7,1.1037861032078984,3,0,-0.3338500325220677,3.3333333333333335,1
61,5,0.0972604636313048,6,15,-0.13868151750698177,2.0,1
62,9,1.0627740220078228,2,15,-0.28264430076154384,3.0,1
63,7,0.020602082484754033,2,15,-0.4526196322205429,2.0,1
64,0,-0.9537274179581358,3,15,-0.2429557484823593,-0.6666666666666665,1
65,0,-0.982363403712909,2,15,-0.3085931109096906,2.0,1
66,4,0.11962978060046119,6,0,-0.12117576803990115,1.0,1
67,0,-0.9711473277687858,3,15,-0.14103232072066008,0.6666666666666665,1
68,0,-0.9500387829062055,4,15,-0.14678917515223203,3.333333333333333,1
69,0,-0.9632520368446982,3,15,-0.3341000045784853,2.6666666666666665,1
70,0,-0.9331430335110806,4,0,-0.3021949188248815,-1.3333333333333333,1
71,6,0.17784774017714133,7,15,-0.27851345752876105,1.3333333333333335,1
72,0,-1.0032508983840835,1,15,-0.3978956002126973,3.6666666666666665,1
73,0,-0.9683080412740882,3,15,-0.155620250784963,1.3333333333333335,1
74,5,0.09516875091211177,5,15,-0.22330584594528624,4.333333333333334,1
75,8,1.1310338934600768,3,15,-0.17098831695751987,1.6666666666666665,1
76,0,-0.8893889028888046,4,15,-0.19971607771923458,1.0,1
77,8,0.05960452556888278,4,15,-0.30718096367084624,3.6666666666666665,1
78,9,0.06653066194939848,3,0,-0.30444302870129686,2.0,1
79,6,0.08358226692051451,3,0,-0.24263652171508762,2.0,1
80,5,0.03023660320149957,2,0,-0.26593530803147936,1.3333333333333333,1
81,4,0.07656316995975417,4,0,-0.1794095920771014,1.6666666666666665,1
82,7,0.0189408458053446,3,15,-0.259015395850174,5.333333333333334,1
83,9,1.1004048147252452,2,15,-0.24012731971235673,3.6666666666666665,1
84,9,1.0389287465298167,0,15,-0.18962856206593853,2.6666666666666665,1
85,7,1.0806210037128121,2,15,-0.27807474346777283,1.6666666666666665,1
86,0,-0.9775128877924137,2,15,-0.5078324849745277,2.333333333333333,1
87,0,-0.9701757164333826,3,15,-0.22951910767953873,2.6666666666666665,1
88,8,2.048316687870756,1,15,-0.31120844856751595,2.0,1
89,0,-1.0176736169053962,0,15,-0.026655404849744713,-0.6666666666666665,1
90,8,0.08319406428058014,4,15,-0.3877702902326057,3.0,1
91,5,0.11222566842060241,4,15,-0.22224864764045515,1.3333333333333333,1
92,0,-1.0044713616746563,1,15,-0.3100984067689962,2.6666666666666665,1
93,0,-1.005236880890904,1,0,-0.28408817653904594,2.3333333333333335,1
94,0,-0.9589961887788839,4,15,-0.3521839095394589,3.333333333333333,1
95,0,-0.9601349154869474,3,15,-0.39058937915258213,3.6666666666666665,1
96,0,-0.9548941413639331,2,15,-0.1470867732123985,-0.6666666666666667,1
97,0,-0.9980637671046203,4,15,-0.36120476110219557,5.333333333333334,1
98,9,1.1454864101751925,1,15,-0.11834804581005579,1.3333333333333335,1
99,0,-0.9241869448902178,4,15,-0.3239661670502844,1.3333333333333333,1
100,6,0.06890272216053801,3,15,-0.5114947822696719,2.0,1
101,9,0.12488131642069189,5,15,-0.25845243935568546,1.6666666666666665,1
102,5,0.04532077582372457,2,15,-0.22186151957796119,0.6666666666666667,1
103,9,1.122275267783744,3,15,-0.283793727572542,1.6666666666666665,1
104,8,1.097717571257477,4,15,-0.3613748024723822,2.333333333333333,1
105,8,0.006540031858382478,1,15,-0.09568622292640022,0.0,1
106,0,-1.0450678212976883,0,15,-0.20260263221728675,2.3333333333333335,1
107,9,0.08286400488188315,5,0,-0.14835936265346772,3.666666666666667,1
108,6,0.08314344217219857,5,15,-0.3426252392535166,0.6666666666666665,1
109,0,-1.0200534201016738,0,15,-0.18718765732332873,1.0,1
110,9,2.0980093315671113,5,15,-0.24712592706882164,3.0,1
111,7,0.058603204278991995,4,15,-0.2853912329565016,2.6666666666666665,1
112,6,1.0781587753613802,4,15,-0.23990443095221575,3.666666666666667,1
113,0,-0.9765409422299272,2,0,-0.25175091792435667,1.3333333333333335,1
114,9,1.11511227427656,2,15,-0.20935544226003808,1.3333333333333335,1
115,9,1.0774335403136444,3,15,-0.026477112594642915,-1.3333333333333335,1
116,9,1.0791224493862548,2,15,-0.31145600060968665,3.3333333333333335,1
117,7,0.01883950816191126,3,15,-0.19150900669062584,1.3333333333333335,1
118,0,-0.9322467425997276,3,15,-0.19917100498269244,1.3333333333333333,1
119,9,1.0780556469818587,3,15,-0.22910341865590592,3.333333333333333,1
120,9,2.106641591449076,3,15,-0.30790467896695917,2.3333333333333335,1
121,0,-0.9897867882902965,3,0,-0.20477771121764846,3.6666666666666665,1
122,0,-0.9849354052623621,4,0,-0.1424382255115511,4.0,1
123,0,-0.9634417451729311,4,15,-0.2553419361696779,1.3333333333333333,1
124,8,1.059849158980019,3,0,-0.28803662459937285,4.0,1
125,7,0.05715760874109771,3,15,-0.30795068114911367,1.6666666666666665,1
126,8,0.09201205096722573,2,15,-0.3531721535534825,1.6666666666666667,1
127,0,-0.9277273940272638,3,15,-0.2688921080605059,1.3333333333333335,1
128,0,-1.0116734670102114,1,15,-0.10071711340106992,2.6666666666666665,1
129,0,-1.021866301417793,1,15,-0.23003912661302386,1.6666666666666665,1
130,9,0.020275014562772174,2,15,-0.3219510623439739,3.0,1
131,0,-0.987599399348132,2,0,-0.3996840358424384,3.0,1
132,0,-0.8869128046687415,7,0,-0.36089197544926793,3.0,1
133,0,-0.9157792313797452,5,15,-0.31023973216942236,2.333333333333333,1
134,0,-0.9468584718502235,5,15,-0.24683291424821258,3.6666666666666665,1
135,6,0.12231646548797678,4,15,-0.33157144431631047,2.0,1
136,8,3.1177870838597097,3,15,-0.25716159185804355,2.3333333333333335,1
137,8,1.0445656405419252,1,0,-0.30841313197552994,3.6666666666666665,1
138,0,-1.0158434508670227,1,15,-0.3471359182623959,1.6666666666666667,1
139,8,0.028916918078288945,2,15,-0.25023193811609024,2.6666666666666665,1
140,0,-0.9158617357905229,5,15,-0.20796706917007793,3.6666666666666665,1
141,0,-0.961483426691481,3,15,-0.2908744860738847,1.0,1
142,0,-0.8226040731263649,7,15,-0.20788635542409817,1.666666666666667,1
143,5,0.049976093581144604,2,15,-0.3845928917965671,1.0,1
144,4,0.026833032619140672,1,15,-0.30724234362240094,1.3333333333333335,1
145,0,-1.0145011185214037,2,15,-0.21387742461489992,3.0,1
146,4,0.032561537832131456,2,15,-0.3070317521277697,1.3333333333333333,1
147,6,0.11519722715408512,5,15,-0.32832084970892195,0.6666666666666667,1
148,7,0.023312272981167368,2,15,-0.3232513382528463,2.3333333333333335,1
149,9,0.1663047465332453,4,15,-0.3136934400985144,3.6666666666666665,1
150,9,1.1279767063095887,4,15,-0.3579557452280878,4.0,1
151,7,1.1440982190470363,3,15,-0.27936414429586987,2.6666666666666665,1
152,4,0.24172467269228062,5,0,-0.28846750165967205,0.0,1
153,0,-1.006701433205654,3,15,-0.2938797206552915,4.333333333333334,1
154,9,0.030867530774060927,3,15,-0.28949477426556414,2.3333333333333335,1
155,8,-0.027029899779940112,1,15,-0.25641741583910327,3.6666666666666665,1
156,0,-0.9934177243901935,2,15,-0.31220226502150783,1.3333333333333335,1
157,0,-0.9893042575629588,2,15,-0.3710375980966176,2.3333333333333335,1
158,7,1.039704744600937,3,15,-0.33566835002106205,5.0,1
159,6,0.07020261548103197,2,15,-0.20271081448076866,0.6666666666666667,1
160,0,-0.990843861862895,1,15,-0.22515535516936697,0.6666666666666667,1
161,6,1.083007122281275,4,15,-0.1295488001251216,2.0,1
162,5,1.089618770900065,2,15,0.06897203686126013,-1.3333333333333335,1
163,0,-0.9747532615579396,3,0,-0.29053534618499355,1.3333333333333335,1
164,5,0.2752306593950088,4,15,-0.2882763466731854,0.3333333333333335,1
165,9,0.046872859587463844,4,15,-0.11069504005629768,3.666666666666667,1
166,8,0.09926841969176052,4,15,-0.24965240296666305,1.6666666666666665,1
167,0,-0.9499583126135466,4,15,-0.43216995236894673,3.333333333333333,1
168,0,-0.8744026917144943,6,15,-0.239009276721793,1.6666666666666665,1
169,8,0.041939606183924484,4,15,-0.3148873013282457,5.0,1
170,0,-0.9431755828642543,3,15,-0.07022838225554717,0.0,1
171,7,1.1466332047787993,5,0,-0.22027553468340388,1.3333333333333333,1
172,0,-0.9229492533812446,4,15,-0.2617408352678314,3.6666666666666665,1
173,4,0.05811307991616832,3,15,-0.20534691718786402,3.6666666666666665,1
174,6,0.06570850357314183,4,0,-0.2272573726541008,0.0,1
175,6,1.1426089816138185,5,15,-0.34036464753537404,1.6666666666666667,1
176,4,0.08131637842679156,4,15,-0.24292221373993828,1.0,1
177,8,0.06306644536459591,4,15,-0.27352843090040546,1.6666666666666665,1
178,8,0.11257330045055852,5,0,-0.35409896212421144,1.6666666666666665,1
179,0,-1.025558450293637,2,15,-0.3091384922820287,1.3333333333333335,1
180,0,-0.9669764065650398,4,0,-0.20404439225288296,2.3333333333333335,1
181,0,-0.9470431614792264,5,15,-0.24436237500954455,7.0,1
182,8,1.04721094481771,2,0,-0.28144635507065185,5.333333333333334,1
183,0,-0.9215124175692215,5,15,-0.3156038957124958,0.6666666666666667,1
184,0,-0.9851067081321313,2,15,-0.2192501629837505,1.3333333333333335,1
185,8,1.0483425494864294,2,15,-0.23396424269822458,1.3333333333333335,1
186,9,2.1308303564609963,6,15,-0.31011937357758285,2.0,1
187,5,1.0183362715027848,1,0,-0.23290452333739642,3.0,1
188,4,0.033690452690617316,3,15,-0.20334202572431098,3.3333333333333335,1
189,6,1.0089834856221929,0,15,-0.34588988607305937,2.6666666666666665,1
190,5,0.127480016538988,4,15,-0.224619225612445,2.0,1
191,7,2.072924791129818,2,15,-0.3908989437267324,1.3333333333333333,1
192,4,0.05276619716853126,2,15,-0.08028186255119335,-0.3333333333333335,1
193,0,-0.9095817166765575,5,0,-0.1467948555627377,-1.3333333333333335,1
194,8,2.0831694736296247,4,15,-0.2681933245405126,2.3333333333333335,1
195,7,0.056251232233065926,3,15,-0.27714803917943337,4.0,1
196,0,-0.9530757250475936,2,15,-0.17536527530046858,0.33333333333333326,1
197,0,-0.9424206724931584,2,15,-0.28657218966810616,1.3333333333333335,1
198,5,1.0419637600222011,3,15,-0.37396552764250196,3.0,1
199,7,2.085660254623479,4,15,-0.19540303952796428,4.666666666666667,1
200,9,1.01306099922005,0,15,-0.190357375379425,1.6666666666666667,1
201,0,-0.9805790233173564,2,15,-0.31877068288402854,1.3333333333333333,1
202,0,-0.9895514280721343,2,15,-0.3029290269848079,1.0,1
203,7,0.04962214236361122,2,15,-0.239352373100752,2.333333333333333,1
204,9,0.08277365999078704,3,15,-0.36782202902039146,1.3333333333333335,1
205,5,0.06760135186766003,3,15,-0.3235832703144075,2.0,1
206,7,1.0575350531057217,1,15,0.0015576028172509804,0.0,1
207,7,0.028880748842709355,2,15,-0.23250626193364532,0.6666666666666667,1
208,0,-0.8872248526624025,6,15,-0.17602210830882653,0.0,1
209,5,0.04935446352812506,2,0,-0.29574082649230865,1.0,1
210,6,1.056644474096579,3,15,-0.34061421960016586,2.3333333333333335,1
211,9,0.02815424294462109,2,15,-0.2913926170620125,2.6666666666666665,1
212,0,-0.8709007776615595,6,15,-0.18931997009435964,0.0,1
213,8,3.157818640295005,0,15,-0.20260159022377988,0.6666666666666665,1
214,0,-0.9960856356362899,1,15,-0.26531393729510355,1.3333333333333333,1
215,8,0.02508076681035557,2,15,-0.217737853201136,2.0,1
216,0,-0.944237933876868,5,15,-0.25263011848367295,2.6666666666666665,1
217,0,-0.9973652328306198,3,15,-0.21349739722277342,3.6666666666666665,1
218,8,0.05006429773908693,3,15,-0.3076746286490006,2.6666666666666665,1
219,8,1.04491774612731,1,0,-0.29427925440803426,0.6666666666666665,1
220,0,-0.9890540386635158,2,15,-0.15254172126519266,3.3333333333333335,1
221,0,-1.0402902821365356,0,0,-0.18174586040890206,1.0,1
222,8,0.036399421055951,1,15,-0.38626095170781827,1.6666666666666667,1
223,7,2.1102950380317833,3,15,-0.32396714835979623,4.0,1
224,4,0.1195909198483042,5,15,-0.10681569451574852,-1.0,1
225,9,0.04970373477803389,4,0,-0.2613463627144374,4.666666666666666,1
226,9,0.05745960390404732,4,15,-0.15746468025728283,2.666666666666667,1
227,7,0.034967206528298767,2,0,-0.3592899503339124,2.0,1
228,0,-0.9624344709428001,4,15,-0.30472712555670484,3.333333333333333,1
229,7,0.039886716036864334,4,0,-0.30148427879519546,4.666666666666666,1
230,0,-0.9589941134766141,2,15,-0.24564096906780455,3.3333333333333335,1
231,6,0.08394359725672648,4,15,-0.30739500138093756,1.6666666666666665,1
232,7,1.1284627579178814,4,15,-0.2783599309760042,1.6666666666666665,1
233,4,0.0353221771869716,2,15,-0.21225804064273673,-0.3333333333333335,1
234,0,-0.9102848141225774,4,15,-0.38936929942882204,2.0,1
235,5,0.07077119052598296,3,0,-0.15004056007781258,-0.33333333333333326,1
236,4,0.11322599967812552,3,15,-0.1529204123956807,1.3333333333333335,1
237,6,0.02333253073279386,2,15,-0.097179539395156,1.0,1
238,5,0.01829793659976835,1,15,-0.32476155143167074,2.333333333333333,1
239,6,0.20446734420902074,7,15,-0.29768918505638,3.0,1
240,5,1.1734912041680927,2,15,-0.1559127306919773,0.3333333333333335,1
241,6,0.05872816716673223,4,15,-0.20877277294225363,2.6666666666666665,1
242,9,2.1490581249411145,3,15,-0.29371656041991934,1.3333333333333333,1
243,5,0.08210206604660018,5,15,-0.21225103776785387,5.0,1
244,9,0.04339831349180297,2,15,-0.1953074748637469,1.0,1
245,0,-0.9972850859507286,1,15,-0.24081936848007363,1.0,1
246,5,0.037563781525255205,1,15,-0.23637821591662553,0.6666666666666665,1
247,4,0.10424167427725953,4,15,-0.237227461904235,1.0,1
248,9,1.0449209584319312,2,0,-0.3337536103517592,2.6666666666666665,1
249,9,1.1080942604743225,3,15,-0.43223644870935407,4.0,1
250,8,2.064899329107326,2,15,-0.26730144500322967,3.6666666666666665,1
251,0,-0.9067789316712077,3,15,-0.14915770128030292,0.0,1
252,0,-1.01794559698496,2,15,-0.30162086339474287,5.0,1
253,0,-0.9474841315987538,5,15,-0.2844871782228501,2.0,1
254,0,-0.99141324645764,3,15,-0.30468220530495443,1.6666666666666667,1
255,8,0.03452277562591092,2,15,-0.36672487025461953,1.3333333333333333,1
256,8,1.069990707850674,0,15,-0.18229041554812667,0.3333333333333335,1
257,0,-0.8368117639612809,5,0,-0.20767630130956116,0.33333333333333326,1
258,0,-1.0463114899633748,1,15,-0.29027517344597537,4.0,1
259,8,1.0981042436604809,2,15,-0.17855645916155982,2.3333333333333335,1
260,8,0.08514307672460711,2,15,-0.2327500144302197,-0.6666666666666667,1
261,9,1.1182675641669086,5,15,-0.41273048400262097,2.0,1
262,9,1.062404718728544,3,15,-0.24405072091742452,2.666666666666667,1
263,6,0.04574162383756463,3,15,-0.2291182609611863,1.6666666666666667,1
264,9,1.1171523301340434,3,15,-0.2126509153844538,0.33333333333333326,1
265,6,0.042463170112304015,3,15,-0.15556941942618557,2.0,1
266,7,0.07298939478417385,3,15,-0.018061870492721677,0.0,1
267,0,-0.9749611171175131,4,15,-0.2809739423248441,1.3333333333333335,1
268,0,-0.9176302988341433,6,15,-0.21459693286674275,1.6666666666666665,1
269,7,0.1636098720090868,4,15,-0.34084076452876355,3.6666666666666665,1
270,0,-0.9647668890775948,3,15,-0.34792379072406465,4.0,1
271,6,0.10627012292525337,4,15,-0.24221843915275343,3.6666666666666665,1
272,0,-0.9762441952181975,2,15,-0.22611600803921958,0.6666666666666665,1
273,8,0.024823522939908516,2,15,-0.21354796929727896,3.0,1
274,0,-0.9809749396136399,4,15,-0.18865759433185053,2.0,1
275,8,1.0811256460061047,2,15,-0.18868406036145235,0.33333333333333326,1
276,4,0.0894751031891578,4,15,-0.19218150260871175,2.6666666666666665,1
277,8,0.050980211817958726,3,15,-0.25226487188999225,1.6666666666666665,1
278,0,-0.8736531554042845,7,0,-0.31372160872895705,3.3333333333333335,1
279,5,0.08102713471112587,5,15,-0.07276319277887616,0.3333333333333335,1
280,8,1.2204809077179755,2,15,-0.2847565567966624,2.0,1
281,6,0.009028678057830279,1,15,-0.20891304749887138,1.6666666666666665,1
282,8,0.07728894368844047,5,0,-0.1812389068950584,-0.6666666666666667,1
283,0,-1.00623240406985,1,15,-0.3244123555106975,3.3333333333333335,1
284,0,-0.9456734229174258,4,15,-0.2848279502486202,2.0,1
285,8,2.0559733444463113,2,15,-0.14931103561274225,2.6666666666666665,1
286,5,0.010874006784355144,0,15,-0.3435470836947529,0.0,1
287,9,0.05212286069816418,2,15,-0.22509752751154255,0.6666666666666665,1
288,7,1.0560723952877973,0,15,-0.2668131362792324,1.6666666666666665,1
289,9,0.08522641721714505,5,15,-0.32523357093513916,3.6666666666666665,1
290,0,-0.9547723110271825,4,15,-0.29655487755139937,1.6666666666666665,1
291,7,1.0175482956707917,2,15,-0.2915544575283773,2.6666666666666665,1
292,0,-1.0099286835048402,1,15,-0.38714215565641974,2.333333333333333,1
293,7,0.04502838971233241,2,15,-0.23056297412346138,2.333333333333333,1
294,8,0.05106683504210553,2,15,-0.2809920558470456,3.0,1
295,6,0.10527911386119423,5,15,-0.37286629883470485,3.3333333333333335,1
296,8,1.0485322393776906,1,0,-0.366724691148134,2.6666666666666665,1
297,4,0.0190543072894186,1,15,-0.2612354985984202,1.3333333333333335,1
298,0,-1.0152466937179079,1,15,-0.19844562548317124,1.0,1
299,0,-0.9016653770715323,6,15,-0.0853775047478616,1.0,1
300,0,-1.0144999425213437,1,15,-0.2592687517800389,2.6666666666666665,1
301,9,3.169350158334749,3,15,-0.3223430875321255,1.6666666666666665,1
302,9,0.05396032334943467,2,15,-0.23953415285178214,-0.3333333333333335,1
303,5,0.05502497552791308,3,15,-0.1292559178618508,1.0,1
304,9,2.0861759478990516,4,15,-0.3569267230189259,3.6666666666666665,1
305,0,-0.9699535844198882,2,15,-0.3243732330267127,2.0,1
306,9,1.0273491133297226,3,15,-0.19681774488977033,4.333333333333334,1
307,0,-1.00850439725506,1,15,0.08575966669832608,-1.6666666666666665,1
308,5,0.007403059161216347,2,15,-0.2999187346186262,3.0,1
309,8,1.0091707346014758,0,15,-0.34190981857204783,2.6666666666666665,1
310,9,2.102698947267883,5,15,-0.26733474943922886,4.666666666666666,1
311,8,1.1067611993894793,3,15,-0.29136613971471825,1.6666666666666665,1
312,8,1.1308745129679012,4,15,-0.09465028743035075,-0.33333333333333326,1
313,8,1.0199188858786254,2,0,-0.19187218777751,3.0,1
314,0,-0.9990485059431012,1,15,-0.09710526061050861,-1.3333333333333335,1
315,9,2.134355712553403,4,15,-0.263452436592723,1.3333333333333333,1
316,0,-0.9692562203530454,3,0,-0.17658131481203282,1.666666666666667,1
317,9,1.0723348147894975,3,15,-0.24583139577604135,4.0,1
318,5,1.2300128827249623,5,15,0.008132174790390911,-1.0,1
319,0,-0.8730696674659035,5,15,-0.2849862484011906,4.666666666666666,1
320,0,-1.0107205880409558,0,15,-0.023016351868593965,-1.0,1
321,9,0.003861102731503678,1,15,-0.22375680180007596,3.0,1
322,9,2.098793363336297,3,15,-0.19110533658813766,0.6666666666666665,1
323,4,0.01663663226222505,2,15,-0.29411841689714174,5.333333333333334,1
324,8,0.010899212826438218,2,15,-0.3475846429565425,5.333333333333334,1
325,5,0.04069788365765826,2,15,-0.2455988440096046,3.6666666666666665,1
326,0,-0.9560353061231028,4,15,-0.28548012954236884,1.3333333333333335,1
327,0,-0.9022093784032202,6,15,-0.3214924176095701,1.3333333333333333,1
328,9,2.10724379441668,4,15,-0.22564414601596752,2.6666666666666665,1
329,4,0.0813052798615913,3,0,-0.29211288225883725,2.0,1
330,9,0.02042248972920319,2,0,-0.3178377732688734,3.0,1
331,5,0.045274072451740976,2,15,-0.17412976687031856,0.0,1
332,4,0.15030740647867527,5,15,-0.4030568106581043,3.6666666666666665,1
333,8,2.1518284920809254,2,0,-0.2954769427913351,0.3333333333333335,1
334,5,0.027800616059023897,2,0,-0.31075791265886843,1.3333333333333333,1
335,8,0.12742697151383292,4,0,-0.3951669774894606,1.3333333333333333,1
336,0,-0.9426050789474976,3,15,-0.2744661232724995,1.6666666666666665,1
337,9,2.20705171251765,5,15,-0.32341739715128864,2.333333333333333,1
338,5,0.03720669205465319,3,15,-0.1010755155345327,1.0,1
339,0,-1.021605046201037,1,15,-0.284619990278226,2.6666666666666665,1
340,0,-0.986393085575226,3,15,-0.38204538982746217,4.0,1
341,7,1.0070269010914608,1,0,-0.21349997655902955,2.6666666666666665,1
342,7,0.18713156052535512,7,15,-0.10504549148673858,0.33333333333333326,1
343,9,0.028025735277123886,1,15,-0.17167839435805538,3.0,1
344,4,0.031981975276079946,2,15,-0.16355532265527978,2.0,1
345,0,-0.9949548409818506,2,15,-0.18554622571154678,0.6666666666666665,1
346,0,-0.9885660377501992,2,15,-0.19005924216044007,1.6666666666666665,1
347,9,0.044256904298692445,2,15,-0.16637618269858212,1.3333333333333335,1
348,4,0.04897233727313312,3,15,-0.4003533588673669,2.666666666666667,1
349,6,0.07071265711279773,4,15,-0.2662208956929677,0.33333333333333326,1
350,9,0.0064788753883451315,1,15,-0.3051142135528657,4.0,1
351,7,-0.006222209839586459,0,15,-0.2943022338155852,2.3333333333333335,1
352,5,1.1039557142680239,3,15,-0.1934389033795351,3.0,1
353,5,0.09359926934899138,5,15,-0.29841673730784546,2.6666666666666665,1
354,8,0.0772313071217449,4,15,-0.36443988939469996,1.3333333333333333,1
355,7,0.03234318763889175,2,15,-0.17129877662767656,2.0,1
356,0,-1.0246241267191656,0,15,-0.29981232659376306,0.6666666666666665,1
357,6,1.2114700185804101,6,15,-0.3039874538863834,1.0,1
358,7,0.12513139132369208,4,15,-0.19965582613643557,1.0,1
359,0,-0.9111319997398196,4,15,-0.23720485112262474,0.6666666666666667,1
360,0,-0.8496945766026894,5,0,-0.3108844033198136,2.333333333333333,1
361,0,-0.9999086527474177,2,0,-0.23686979424871293,2.0,1
362,7,0.010494904571779207,1,15,-0.39009213625771044,1.6666666666666667,1
363,0,-0.9198530487820656,5,15,-0.336524634344876,1.3333333333333333,1
364,5,0.05248981689658539,2,15,-0.2437865889447026,2.6666666666666665,1
365,7,0.05027147701925029,2,15,-0.289240265154194,1.6666666666666665,1
366,6,0.11069285225048571,5,0,-0.3613207729689334,1.3333333333333335,1
367,6,0.1011678335120342,4,15,-0.3466367642844277,3.6666666666666665,1
368,8,1.0376894363716274,2,15,-0.32787630962638453,5.0,1
369,6,0.008185053598824928,1,15,-0.3301653836601782,2.333333333333333,1
370,8,1.1281627011359527,2,15,-0.443208823737936,0.6666666666666667,1
371,0,-0.9792283262998096,3,15,-0.23467312006317023,0.6666666666666665,1
372,0,-1.0439906689913594,1,15,-0.3395068509396331,4.666666666666666,1
373,6,0.14333096479221907,5,15,-0.08945858621087,2.0,1
374,4,0.07132561057887934,5,0,-0.2128380566423146,4.666666666666666,1
375,0,-0.9867146832396415,2,15,-0.2087816312714742,2.6666666666666665,1
376,0,-0.9897486398036064,3,15,-0.17311389490920742,3.3333333333333335,1
377,9,1.1154137934948525,4,15,-0.2816620277424361,4.333333333333334,1
378,7,1.0452757430942208,2,15,-0.3322481242944879,2.666666666666667,1
379,0,-1.0275316462536561,0,15,-0.2279828956316646,2.3333333333333335,1
